chrom	start	end	gene	distance	peak_type
chr1	34498447	34499290	Ptpn18	0	promoter
chr1	34501475	34502492	Ptpn18	2630	distal
chr1	34511607	34512530	Ptpn18	0	promoter
chr1	34511607	34512530	Gm28417	0	promoter
chr1	34524632	34525400	4930568A12Rik	0	promoter
chr1	34618333	34619214	Amer3	0	promoter
chr1	34618333	34619214	1700101I19Rik	0	promoter
chr1	34641164	34642005	1700101I19Rik	-22373	distal
chr1	34681336	34682224	Arhgef4	-35045	distal
chr1	34716706	34717604	Arhgef4	0	promoter
chr1	34777198	34778135	Arhgef4	59930	distal
chr1	34840270	34841325	Arhgef4	0	promoter
chr1	34840270	34841325	Gm55978	0	promoter
chr1	34851340	34852272	Arhgef4	0	distal
chr1	34851340	34852272	Gm38336	-352	promoter
chr1	34866654	34867542	Fam168b	14503	distal
chr1	34881607	34882522	Fam168b	0	promoter
chr1	34888706	34889556	Plekhb2	0	promoter
chr1	34892655	34893439	Plekhb2	3583	distal
chr1	34893968	34894836	Plekhb2	4896	distal
chr1	34897523	34898407	Plekhb2	8451	distal
chr1	34901719	34902632	Plekhb2	12647	distal
chr1	34906021	34906940	Plekhb2	16949	distal
chr1	34918099	34919039	Plekhb2	29027	distal
chr1	34919893	34920801	Plekhb2	30821	distal
chr1	34922919	34923915	Plekhb2	33847	distal
chr1	34930375	34931264	Plekhb2	41303	distal
chr1	34935766	34936682	Plekhb2	46694	distal
chr1	35370859	35371758			intergenic
chr1	35424282	35425182			intergenic
chr1	35561796	35562808	Gm37068	127570	distal
chr1	35575189	35576061	Gm37068	114317	distal
chr1	35601664	35602576	Gm37068	87802	distal
chr1	35756226	35757150	Gm37068	-65849	distal
chr1	35766171	35767060	Gm37068	-75794	distal
chr1	35775099	35776017	Gm28415	-70038	distal
chr1	35792988	35793878	Gm28415	-52177	distal
chr1	35866392	35867207	Gm28415	20338	distal
chr1	35875410	35876296	Gm28415	29356	distal
chr1	35878365	35879260	Gm28415	32311	distal
chr1	35885394	35886259	1110002O04Rik	-32667	distal
chr1	35897333	35898255	1110002O04Rik	-20671	distal
chr1	35919585	35920459	1110002O04Rik	660	distal
chr1	35969964	35970926	1110002O04Rik	51039	distal
chr1	36049349	36050323	4930535G08Rik	0	promoter
chr1	36049349	36050323	Gm33222	0	promoter
chr1	36052660	36053549	4930535G08Rik	2508	distal
chr1	36055686	36056598	4930535G08Rik	5534	distal
chr1	36057486	36058360	4930535G08Rik	7334	distal
chr1	36069184	36070100	4930535G08Rik	19032	distal
chr1	36093511	36094499	Hs6st1	-12982	distal
chr1	36103656	36104549	Hs6st1	-2932	distal
chr1	36106933	36107836	Hs6st1	0	promoter
chr1	36108258	36109002	Hs6st1	778	distal
chr1	36113831	36114680	Hs6st1	6351	distal
chr1	36118455	36119363	Hs6st1	10975	distal
chr1	36122508	36123368	Hs6st1	15028	distal
chr1	36148940	36149568	Gm37335	-3414	distal
chr1	36188162	36189083	Gm33280	17040	distal
chr1	36188162	36189083	Uggt1	0	distal
chr1	36282957	36283848	Uggt1	0	promoter
chr1	36291631	36292542	Uggt1	-8246	distal
chr1	36293734	36294626	Uggt1	-10349	distal
chr1	36312156	36313059	Neurl3	0	promoter
chr1	36316176	36317055	Neurl3	-2417	distal
chr1	36318036	36318943	Neurl3	-4277	distal
chr1	36342154	36343049	Arid5a	-3786	distal
chr1	36346395	36347259	Arid5a	0	promoter
chr1	36362735	36363674	4930403P22Rik	-8115	distal
chr1	36362735	36363674	Arid5a	0	distal
chr1	36372049	36372914	4930403P22Rik	261	distal
chr1	36395902	36396812	Kansl3	10283	distal
chr1	36407730	36408590	Kansl3	0	promoter
chr1	36418351	36419255	Fer1l5	6980	distal
chr1	36472439	36473293	Lman2l	11059	distal
chr1	36483942	36484819	Lman2l	0	promoter
chr1	36498041	36498486	Cnnm4	-12215	distal
chr1	36510207	36511112	Cnnm4	0	promoter
chr1	36513438	36514329	Cnnm4	2738	distal
chr1	36515365	36516185	Cnnm4	4665	distal
chr1	36517131	36518121	Cnnm4	6431	distal
chr1	36531150	36532116	Cnnm4	0	distal
chr1	36531150	36532116	Cnnm3	-18832	distal
chr1	36540102	36541068	Cnnm3	-9880	distal
chr1	36540102	36541068	Cnnm4	0	distal
chr1	36550487	36551317	Cnnm3	0	promoter
chr1	36557191	36558047	Cnnm3	6244	distal
chr1	36573500	36574435	Ankrd23	385	distal
chr1	36578069	36578965	Ankrd39	0	distal
chr1	36578069	36578965	Ankrd23	-2468	distal
chr1	36585920	36586821	Ankrd39	0	promoter
chr1	36596915	36597606	D430040D24Rik	0	promoter
chr1	36596915	36597606	Sema4c	0	promoter
chr1	36610453	36611319	Fam178b	0	distal
chr1	36610453	36611319	D430040D24Rik	13014	distal
chr1	36627367	36627971	Fam178b	0	distal
chr1	36627367	36627971	D430040D24Rik	29928	distal
chr1	36628096	36628968	D430040D24Rik	30657	distal
chr1	36628096	36628968	Fam178b	0	distal
chr1	36634918	36635669	Fam178b	0	distal
chr1	36634918	36635669	D430040D24Rik	37479	distal
chr1	36643368	36644265	Fam178b	0	distal
chr1	36643368	36644265	D430040D24Rik	45929	distal
chr1	36664330	36665231	Fam178b	57033	distal
chr1	36673782	36674639	Fam178b	47625	distal
chr1	36721575	36722466	Fam178b	0	promoter
chr1	36722993	36723844	Fam178b	-730	promoter
chr1	36730103	36731003	Cox5b	0	promoter
chr1	36748644	36749519	Actr1b	0	promoter
chr1	36776139	36777025	4933424G06Rik	0	distal
chr1	36776139	36777025	Gm33533	6848	distal
chr1	36783372	36784215	4933424G06Rik	0	distal
chr1	36783372	36784215	Gm33533	0	promoter
chr1	36819677	36820528	Zap70	18799	distal
chr1	36823519	36824452	Zap70	22641	distal
chr1	36854109	36854958	Tmem131	0	distal
chr1	36854109	36854958	Zap70	53231	distal
chr1	36892918	36893834	Tmem131	0	distal
chr1	36892918	36893834	Gm38115	61786	distal
chr1	36931984	36932816	Tmem131	0	distal
chr1	36931984	36932816	Gm38115	22804	distal
chr1	36938166	36938974	Gm38115	16646	distal
chr1	36938166	36938974	Tmem131	0	distal
chr1	36959181	36959647	Gm38115	-3562	distal
chr1	36959181	36959647	Tmem131	0	distal
chr1	36959738	36960131	Gm38115	-4119	distal
chr1	36959738	36960131	Tmem131	0	distal
chr1	36973691	36974334	Tmem131	4274	distal
chr1	36978413	36979310	Tmem131	0	promoter
chr1	36988499	36989402	Tmem131	-9597	distal
chr1	37052596	37053512	Vwa3b	-12165	distal
chr1	37057513	37058374	Vwa3b	-7303	distal
chr1	37063764	37064694	Vwa3b	-983	promoter
chr1	37064863	37065626	Vwa3b	-51	promoter
chr1	37096131	37096978	Vwa3b	27667	distal
chr1	37102683	37103694	Vwa3b	34219	distal
chr1	37257239	37258089	Cnga3	0	promoter
chr1	37311283	37312040	Inpp4a	-26932	distal
chr1	37312162	37312922	Inpp4a	-26050	distal
chr1	37338527	37339406	Inpp4a	0	promoter
chr1	37353168	37354057	Inpp4a	13780	distal
chr1	37435404	37436288	Inpp4a	27103	distal
chr1	37457990	37459104	Coa5	10080	distal
chr1	37468745	37469647	Unc50	0	promoter
chr1	37468745	37469647	Coa5	0	promoter
chr1	37551062	37551960	Mgat4a	-15852	distal
chr1	37556542	37557359	Mgat4a	17957	distal
chr1	37562341	37563230	Mgat4a	12086	distal
chr1	37579687	37580573	Mgat4a	0	promoter
chr1	37673471	37674344	4930556I23Rik	20132	distal
chr1	37673471	37674344	Cracdl	0	distal
chr1	37677974	37678840	4930556I23Rik	24635	distal
chr1	37677974	37678840	Cracdl	0	distal
chr1	37704329	37705128	Cracdl	0	distal
chr1	37704329	37705128	4930556I23Rik	50990	distal
chr1	37705497	37706342	4930556I23Rik	52158	distal
chr1	37705497	37706342	Cracdl	0	distal
chr1	37717262	37718209	Cracdl	40957	distal
chr1	37758510	37759440	Cracdl	0	promoter
chr1	37887139	37888002	Tsga10	6453	distal
chr1	37903677	37904609	Tsga10	0	promoter
chr1	37903677	37904609	Gm26805	0	promoter
chr1	37910853	37911760	Lipt1	0	promoter
chr1	37929046	37929946	Mrpl30	0	promoter
chr1	37929046	37929946	Mitd1	0	promoter
chr1	37941961	37942774	Mrpl30	8946	distal
chr1	37970644	37971521	Gm15457	-1156	distal
chr1	37997335	37998241	Lyg1	-496	promoter
chr1	38015591	38016392	Txndc9	18534	distal
chr1	38023196	38024028	Txndc9	10898	distal
chr1	38024798	38025602	Txndc9	9324	distal
chr1	38035851	38036722	Txndc9	0	promoter
chr1	38037019	38037727	Eif5b	0	promoter
chr1	38070160	38071149	Eif5b	33070	distal
chr1	38168502	38169384	Rev1	0	promoter
chr1	38214804	38215743	Gm5099	43641	distal
chr1	38224352	38225230	Aff3	0	distal
chr1	38224352	38225230	Gm16150	-49271	distal
chr1	38241350	38242236	Aff3	0	distal
chr1	38241350	38242236	Gm16150	-32265	distal
chr1	38268803	38269755	Aff3	0	distal
chr1	38268803	38269755	Gm16150	-4746	distal
chr1	38280627	38281505	Aff3	0	distal
chr1	38280627	38281505	Gm16150	6127	distal
chr1	38666017	38666861	Aff3	0	promoter
chr1	38826274	38827273	Lonrf2	33023	distal
chr1	38874724	38875659	Lonrf2	133	distal
chr1	38936645	38937510	Chst10	0	promoter
chr1	39026331	39027253	Pdcl3	1643	distal
chr1	39031207	39032108	Pdcl3	6519	distal
chr1	39049568	39050458	Pdcl3	24880	distal
chr1	39106735	39107627	Gm37821	-10018	distal
chr1	39130457	39131353	Gm37821	-33740	distal
chr1	39141806	39142695	Gm37821	-45089	distal
chr1	39182531	39183452	Npas2	-49841	distal
chr1	39203609	39204567	Npas2	-28726	distal
chr1	39215545	39216440	Npas2	-16853	distal
chr1	39220778	39221646	Npas2	-11647	distal
chr1	39225594	39226531	Npas2	-6762	distal
chr1	39231476	39232317	Npas2	-976	promoter
chr1	39232738	39233469	Npas2	0	promoter
chr1	39276338	39277252	Npas2	43046	distal
chr1	39292585	39293460	Npas2	59293	distal
chr1	39298507	39299382	Npas2	65215	distal
chr1	39356604	39357624	Rpl31	-49299	distal
chr1	39356604	39357624	Npas2	0	distal
chr1	39376931	39377847	Rpl31	-29076	distal
chr1	39376931	39377847	Npas2	0	distal
chr1	39379507	39380350	Rpl31	-26573	distal
chr1	39379507	39380350	Npas2	0	distal
chr1	39406473	39407365	Rpl31	0	promoter
chr1	39417415	39418232	Rpl31	10186	distal
chr1	39417415	39418232	Tbc1d8	0	distal
chr1	39426644	39427550	Rpl31	19415	distal
chr1	39426644	39427550	Tbc1d8	0	distal
chr1	39430985	39431853	Rpl31	23756	distal
chr1	39430985	39431853	Tbc1d8	0	distal
chr1	39495156	39496043	Tbc1d8	21738	distal
chr1	39497071	39498044	Tbc1d8	19737	distal
chr1	39517394	39518246	Tbc1d8	0	promoter
chr1	39561459	39562370	Cnot11	-11703	distal
chr1	39566282	39567149	Cnot11	-6924	distal
chr1	39569053	39569884	Cnot11	-4189	distal
chr1	39574401	39575256	Cnot11	0	promoter
chr1	39616057	39616883	Rnf149	0	promoter
chr1	39631007	39631849	Rnf149	-14522	distal
chr1	39632876	39633682	Rnf149	-16391	distal
chr1	39647559	39648292	Rnf149	-31074	distal
chr1	39651451	39652341	Rnf149	-34966	distal
chr1	39684890	39685795	D930019O06Rik	-3549	distal
chr1	39684890	39685795	Creg2	0	distal
chr1	39689509	39690407	D930019O06Rik	166	distal
chr1	39689509	39690407	Creg2	0	distal
chr1	39711666	39712505	Rfx8	0	distal
chr1	39711666	39712505	Creg2	-21025	distal
chr1	39724757	39725613	Rfx8	0	distal
chr1	39724757	39725613	Creg2	-34116	distal
chr1	39734122	39735018	Rfx8	25139	distal
chr1	39741590	39742483	Rfx8	17674	distal
chr1	39752821	39753800	Rfx8	6357	distal
chr1	39759701	39760563	Rfx8	0	promoter
chr1	39774972	39775928	Rfx8	-14816	distal
chr1	39800850	39801605	Rfx8	-40694	distal
chr1	39939600	39940459	Map4k4	0	promoter
chr1	39950290	39951230	Map4k4	9901	distal
chr1	39975366	39976262	Map4k4	34977	distal
chr1	39986235	39987044	Map4k4	45846	distal
chr1	39988985	39989762	Map4k4	48596	distal
chr1	40010848	40011696	Map4k4	70459	distal
chr1	40019443	40020340	Map4k4	79054	distal
chr1	40039882	40040773	Il1r2	-83085	distal
chr1	40039882	40040773	Map4k4	0	distal
chr1	40063391	40064123	Il1r2	-59735	distal
chr1	40063391	40064123	Map4k4	0	distal
chr1	40064392	40065169	Il1r2	-58689	distal
chr1	40064392	40065169	Map4k4	0	distal
chr1	40065603	40066272	Il1r2	-57586	distal
chr1	40108494	40109284	Il1r2	-14574	distal
chr1	40124590	40125505	Gm16894	0	promoter
chr1	40124590	40125505	Il1r2	0	distal
chr1	40154144	40154909	Gm16894	-29134	distal
chr1	40154144	40154909	Il1r2	0	distal
chr1	40155415	40156256	Gm16894	-30405	distal
chr1	40155415	40156256	Il1r2	0	distal
chr1	40168191	40169099	Gm16894	-43181	distal
chr1	40171825	40172716	Gm16894	-46815	distal
chr1	40263477	40264522	Il1r1	0	promoter
chr1	40268861	40269291	Il1r1	4622	distal
chr1	40281547	40282340	Il1r1	17308	distal
chr1	40282545	40283611	Il1r1	18306	distal
chr1	40305447	40306338	Il1r1	0	promoter
chr1	40356752	40357630	Il1rl2	-6157	distal
chr1	40417686	40418554	Il1rl1	-50176	distal
chr1	40419004	40419912	Il1rl1	-48818	distal
chr1	40618790	40619632	Slc9a4	0	promoter
chr1	40618790	40619632	Gm35801	0	distal
chr1	40671561	40672478	Slc9a2	-47256	distal
chr1	40689844	40690951	Slc9a2	-28783	distal
chr1	40696959	40697825	Slc9a2	-21909	distal
chr1	40704809	40705639	Slc9a2	-14095	distal
chr1	40710605	40711161	Slc9a2	-8573	distal
chr1	40711274	40711933	Slc9a2	-7801	distal
chr1	40720164	40721078	Slc9a2	0	promoter
chr1	40735366	40736271	Gm37623	525	distal
chr1	40735366	40736271	Slc9a2	0	distal
chr1	40736772	40737478	Gm37623	0	promoter
chr1	40736772	40737478	Slc9a2	0	distal
chr1	40759628	40760515	Gm37623	-22833	distal
chr1	40759628	40760515	Slc9a2	0	distal
chr1	40767503	40768397	Slc9a2	0	distal
chr1	40767503	40768397	Gm37623	-30708	distal
chr1	40772511	40773343	Slc9a2	0	distal
chr1	40772511	40773343	Gm37623	-35716	distal
chr1	40798881	40799782	Gm37915	-10763	distal
chr1	40798881	40799782	Slc9a2	0	distal
chr1	40807468	40808141	Gm37915	-2404	distal
chr1	40807468	40808141	Slc9a2	0	distal
chr1	40808447	40809341	Gm37915	-1204	distal
chr1	40824762	40825675	Mfsd9	4148	distal
chr1	40829368	40830240	Mfsd9	0	promoter
chr1	40883627	40884583	Tmem182	38867	distal
chr1	40926501	40927269	Tmem182	81741	distal
chr1	40927525	40928407	Tmem182	82765	distal
chr1	40961803	40962674	Tmem182	117043	distal
chr1	40963690	40964606	Tmem182	118930	distal
chr1	41022709	41023606	Tmem182	177949	distal
chr1	41197018	41197908	4930448I06Rik	22504	distal
chr1	41429023	41429943	Gm28634	138760	distal
chr1	41432277	41433153	Gm28634	135550	distal
chr1	41474358	41475237	Gm28634	93466	distal
chr1	41594560	41595450	Gm28634	-25858	distal
chr1	41691564	41692444	Gm28634	-122862	distal
chr1	41849236	41850253	Gm29260	28269	distal
chr1	42006625	42007514	Gm29260	185658	distal
chr1	42169694	42170501	Gm9915	-98385	distal
chr1	42277558	42277993	Gm29664	0	promoter
chr1	42282435	42283298	Gm29664	-4581	distal
chr1	42291350	42292227	Gm28175	-8790	distal
chr1	42461975	42462828	Gm28140	-66879	distal
chr1	42471497	42472437	Gm28140	-76401	distal
chr1	42473046	42473937	Gm28140	-77950	distal
chr1	42507359	42508241	Gm28140	-112263	distal
chr1	42526229	42527280	Gm28140	-131133	distal
chr1	42530190	42531117	Gm28140	-135094	distal
chr1	42535194	42535989	Gm28140	-140098	distal
chr1	42537795	42538675	Gm28140	-142699	distal
chr1	42566799	42567620	Pantr1	138531	distal
chr1	42581804	42582668	Pantr1	123483	distal
chr1	42597692	42598579	Pantr1	107572	distal
chr1	42606658	42607499	Pantr1	98652	distal
chr1	42668710	42669580	Pantr1	36571	distal
chr1	42696474	42697374	Pantr1	8777	distal
chr1	42718814	42719743	Pantr1	-12014	distal
chr1	42723460	42724327	Pantr1	7962	distal
chr1	42734331	42735215	Pou3f3	0	promoter
chr1	42734331	42735215	Gm20646	0	distal
chr1	42735756	42736464	Pou3f3	829	distal
chr1	42735756	42736464	Gm20646	0	distal
chr1	42736695	42737481	Pou3f3	1768	distal
chr1	42736695	42737481	Gm20646	0	distal
chr1	42743039	42743713	Pou3f3	8112	distal
chr1	42743039	42743713	Gm20646	0	distal
chr1	42744319	42745205	Gm20646	0	distal
chr1	42744319	42745205	Pantr2	7676	distal
chr1	42752219	42752941	Gm20646	0	distal
chr1	42752219	42752941	Pantr2	0	promoter
chr1	42753394	42754254	Gm20646	0	distal
chr1	42753394	42754254	Pantr2	-473	promoter
chr1	42757387	42758264	Gm20646	0	distal
chr1	42757387	42758264	Pantr2	-4466	distal
chr1	42780917	42781715	Gm20646	0	distal
chr1	42780917	42781715	Dalir	-8157	distal
chr1	42788445	42789280	Dalir	-592	promoter
chr1	42794863	42795741	Dalir	4992	distal
chr1	42800150	42801053	Dalir	10279	distal
chr1	42810840	42811756	Dalir	20969	distal
chr1	42812920	42813599	Dalir	23049	distal
chr1	42814004	42814783	Dalir	24133	distal
chr1	42814956	42815760	Dalir	25085	distal
chr1	42818746	42819597	Dalir	28875	distal
chr1	42889997	42890873	Mrps9	0	promoter
chr1	42953954	42954854	Gpr45	-37269	distal
chr1	42991834	42992710	Gpr45	0	promoter
chr1	43084333	43085226	Gm28782	-10201	distal
chr1	43090727	43091579	Tgfbrap1	0	distal
chr1	43090727	43091579	Gm28782	-3848	distal
chr1	43104758	43105581	Tgfbrap1	0	distal
chr1	43104758	43105581	Gm28782	9332	distal
chr1	43126230	43127139	8430432A02Rik	-4609	distal
chr1	43126230	43127139	Tgfbrap1	0	distal
chr1	43131269	43132176	Tgfbrap1	0	promoter
chr1	43131269	43132176	8430432A02Rik	0	promoter
chr1	43137365	43138290	Tgfbrap1	0	promoter
chr1	43137365	43138290	AI597479	0	promoter
chr1	43146115	43147044	AI597479	8246	distal
chr1	43151771	43152639	AI597479	13902	distal
chr1	43156334	43157232	AI597479	18465	distal
chr1	43178574	43179431	Fhl2	23690	distal
chr1	43202771	43203595	Fhl2	0	promoter
chr1	43237104	43237968	Gm30307	944	distal
chr1	43263898	43264780	Gm30307	27738	distal
chr1	43265024	43265762	Gm30307	28864	distal
chr1	43289172	43289966	Gm29040	52119	distal
chr1	43290313	43291263	Gm29040	50822	distal
chr1	43298068	43298806	Gm29040	43279	distal
chr1	43303405	43304322	Gm29040	37763	distal
chr1	43304833	43305623	Gm29040	36462	distal
chr1	43308538	43309310	Gm29040	32775	distal
chr1	43338369	43339316	Gm29040	2769	distal
chr1	43344799	43345656	Gm29040	-2715	distal
chr1	43376235	43377096	Gm29040	-34151	distal
chr1	43469362	43470262	Nck2	-14649	distal
chr1	43472834	43473708	Nck2	-11203	distal
chr1	43478214	43479149	Nck2	-5762	distal
chr1	43484529	43485401	Nck2	0	promoter
chr1	43485762	43486579	Nck2	852	distal
chr1	43513429	43514307	Nck2	28519	distal
chr1	43524637	43525563	Nck2	39727	distal
chr1	43530502	43531272	Nck2	45592	distal
chr1	43531439	43532200	Nck2	46529	distal
chr1	43541021	43541917	Nck2	56111	distal
chr1	43542357	43543126	Nck2	57447	distal
chr1	43569283	43570130	Nck2	84373	distal
chr1	43733760	43734609	Ecrg4	-35153	distal
chr1	43737475	43738336	Ecrg4	-31426	distal
chr1	43769409	43770328	Ecrg4	0	promoter
chr1	43777072	43778077	Ecrg4	0	distal
chr1	43777072	43778077	Gm29157	-3998	distal
chr1	43858125	43858979	Uxs1	7981	distal
chr1	43866594	43867466	Uxs1	0	promoter
chr1	43876206	43877084	Uxs1	-9247	distal
chr1	43896556	43897448	Uxs1	-29597	distal
chr1	43901479	43902431	Uxs1	-34520	distal
chr1	43916975	43917877	Uxs1	-50016	distal
chr1	43938015	43938862	Gm57117	34231	distal
chr1	43941776	43942699	Gm57117	30394	distal
chr1	43970477	43971283	Gm57117	1810	distal
chr1	43972653	43973568	Gm57117	0	promoter
chr1	43972653	43973568	Tpp2	0	promoter
chr1	44005633	44006417	Tpp2	32459	distal
chr1	44054427	44055304	Mettl21c	3862	distal
chr1	44066512	44067388	Mettl21c	-7347	distal
chr1	44080829	44081608	Gm8251	19488	distal
chr1	44103594	44104443	Gm8251	-2499	distal
chr1	44141148	44142023	Tex30	0	promoter
chr1	44157611	44158449	Bivm	0	promoter
chr1	44157611	44158449	Poglut2	0	promoter
chr1	44158634	44159523	Bivm	0	promoter
chr1	44163268	44164086	Bivm	4141	distal
chr1	44186651	44187559	Ercc5	0	promoter
chr1	44194121	44194977	Ercc5	7115	distal
chr1	44237244	44238093	Mettl21e	20028	distal
chr1	44590667	44591226	Gulp1	0	promoter
chr1	44591326	44591765	Gulp1	474	distal
chr1	45470843	45471739	Col5a2	70703	distal
chr1	45834083	45834990	Wdr75	0	promoter
chr1	45855725	45856639	Wdr75	21400	distal
chr1	45864067	45864969	Wdr75	29742	distal
chr1	45943082	45943729	Slc40a1	21013	distal
chr1	45944145	45944975	Slc40a1	19767	distal
chr1	45956260	45957426	Slc40a1	7316	distal
chr1	45959520	45960523	Slc40a1	4219	distal
chr1	45962196	45963109	Slc40a1	1633	distal
chr1	45964449	45965297	Slc40a1	0	promoter
chr1	46105568	46106462	Dnah7b	0	promoter
chr1	46127692	46128602	Dnah7b	21680	distal
chr1	46248879	46249795	Dnah7b	142867	distal
chr1	46250599	46251633	Dnah7b	144587	distal
chr1	46307770	46308672	Dnah7c	-156080	distal
chr1	46307770	46308672	Dnah7b	0	distal
chr1	46419592	46420682	Dnah7c	-44070	distal
chr1	46659236	46660124	Dnah7c	11116	distal
chr1	46674129	46675006	Dnah7c	26009	distal
chr1	46675807	46676600	Dnah7c	27687	distal
chr1	46684141	46684967	Dnah7c	36021	distal
chr1	46764201	46764988	Dnah7c	116081	distal
chr1	46768661	46769550	Dnah7c	0	distal
chr1	46768661	46769550	Gm28151	120089	distal
chr1	46773797	46774350	Dnah7c	0	distal
chr1	46773797	46774350	Gm28151	115289	distal
chr1	46888686	46889575	Gm28151	64	promoter
chr1	46888686	46889575	Slc39a10	0	distal
chr1	46892365	46893263	Slc39a10	0	promoter
chr1	46902410	46903197	Slc39a10	-9205	distal
chr1	46903410	46904301	Slc39a10	-10205	distal
chr1	46924106	46924964	Slc39a10	-30901	distal
chr1	47205812	47206704	Gm28826	13192	distal
chr1	47893224	47894074			intergenic
chr1	48202130	48202976			intergenic
chr1	50966133	50967021	Tmeff2	0	promoter
chr1	51001184	51002166	Tmeff2	34507	distal
chr1	51155012	51155904	Gm28319	24477	distal
chr1	51155012	51155904	Tmeff2	0	distal
chr1	51284440	51285293	9330175M20Rik	0	distal
chr1	51284440	51285293	Cavin2	-42992	distal
chr1	51328097	51328879	9330175M20Rik	0	distal
chr1	51328097	51328879	Cavin2	0	promoter
chr1	51331168	51332082	9330175M20Rik	0	distal
chr1	51331168	51332082	Cavin2	2884	distal
chr1	51372780	51373722	9330175M20Rik	0	promoter
chr1	51387562	51388435	9330175M20Rik	-14625	distal
chr1	51484851	51485690	1700072G22Rik	12400	distal
chr1	51497961	51498864	1700072G22Rik	0	promoter
chr1	51505400	51506310	1700072G22Rik	-7311	distal
chr1	51507061	51507972	1700072G22Rik	-8972	distal
chr1	51517246	51518134	Nabp1	0	promoter
chr1	51517246	51518134	Gm57109	0	promoter
chr1	51548008	51548911	Gm17767	2577	distal
chr1	51552097	51552944	Gm17767	-610	promoter
chr1	51566476	51567383	Gm17767	-14989	distal
chr1	51567746	51568552	Gm17767	-16259	distal
