chrom	start	end	gene	distance	peak_type
chr1	9110513	9111408	GPR157	17694	distal
chr1	9121616	9122546	GPR157	6556	distal
chr1	9128856	9129778	GPR157	0	promoter
chr1	9135037	9136021	GPR157	-5936	distal
chr1	9141995	9142865	GPR157	-12894	distal
chr1	9143229	9143980	GPR157	-14128	distal
chr1	9163661	9164566	LNCTAM34A	-17438	distal
chr1	9163661	9164566	MIR34AHG	0	distal
chr1	9173881	9174793	LNCTAM34A	-7211	distal
chr1	9173881	9174793	MIR34AHG	0	distal
chr1	9180966	9181806	MIR34AHG	0	distal
chr1	9180966	9181806	LNCTAM34A	-198	promoter
chr1	9196173	9197022	LNCTAM34A	0	distal
chr1	9196173	9197022	MIR34AHG	1681	distal
chr1	9200319	9201223	MIR34AHG	-1617	distal
chr1	9203469	9204240	MIR34AHG	-4767	distal
chr1	9232941	9233588	H6PD	-1187	distal
chr1	9234346	9235256	H6PD	0	promoter
chr1	9239470	9240366	H6PD	0	promoter
chr1	9266812	9267722	H6PD	0	distal
chr1	9266812	9267722	SPSB1	-25172	distal
chr1	9275271	9276165	SPSB1	-16729	distal
chr1	9283845	9284710	SPSB1	-8184	distal
chr1	9288736	9289618	SPSB1	-3276	distal
chr1	9292513	9293302	SPSB1	0	promoter
chr1	9293441	9293946	SPSB1	548	distal
chr1	9332535	9333450	SPSB1	-17981	distal
chr1	9340583	9341453	SPSB1	-9978	distal
chr1	9400143	9400969	BX323043.1	21893	distal
chr1	9410727	9411591	BX323043.1	11271	distal
chr1	9413027	9413976	BX323043.1	8886	distal
chr1	9416292	9417170	BX323043.1	5692	distal
chr1	9417383	9418219	BX323043.1	4643	distal
chr1	9426051	9426938	LINC02606	2137	distal
chr1	9428538	9429448	LINC02606	0	promoter
chr1	9455548	9456424	LINC02606	-26474	distal
chr1	9490748	9491621	AL928921.1	11850	distal
chr1	9494948	9495838	AL928921.1	7633	distal
chr1	9522216	9523108	SLC25A33	-16357	distal
chr1	9526008	9526793	SLC25A33	-12672	distal
chr1	9528901	9529803	SLC25A33	-9662	distal
chr1	9539004	9539831	SLC25A33	0	promoter
chr1	9559478	9560317	SLC25A33	20014	distal
chr1	9561165	9562070	SLC25A33	21701	distal
chr1	9588286	9589144	TMEM201	0	promoter
chr1	9593208	9594098	TMEM201	4287	distal
chr1	9615298	9616203	TMEM201	26377	distal
chr1	9626782	9627664	PIK3CD	-24067	distal
chr1	9629383	9630174	PIK3CD	-21557	distal
chr1	9643445	9644245	PIK3CD	-7486	distal
chr1	9644497	9645337	PIK3CD	-6394	distal
chr1	9651440	9651989	PIK3CD	0	promoter
chr1	9652120	9652883	PIK3CD	389	distal
chr1	9652120	9652883	PIK3CD-AS1	0	distal
chr1	9654157	9654909	PIK3CD	0	distal
chr1	9654157	9654909	PIK3CD-AS1	0	promoter
chr1	9655163	9655941	PIK3CD	0	distal
chr1	9655163	9655941	PIK3CD-AS1	-578	promoter
chr1	9657671	9658468	PIK3CD	0	distal
chr1	9657671	9658468	PIK3CD-AS1	-3086	distal
chr1	9676506	9677408	PIK3CD	0	distal
chr1	9676506	9677408	PIK3CD-AS2	10147	distal
chr1	9687147	9688048	PIK3CD	0	distal
chr1	9687147	9688048	PIK3CD-AS2	0	promoter
chr1	9689047	9689946	PIK3CD	0	distal
chr1	9689047	9689946	PIK3CD-AS2	-1493	distal
chr1	9704431	9705284	PIK3CD	-4914	distal
chr1	9717321	9718206	PIK3CD	7124	distal
chr1	9721476	9722354	PIK3CD	11279	distal
chr1	9724711	9725585	PIK3CD	14514	distal
chr1	9728381	9729315	CLSTN1	0	distal
chr1	9728381	9729315	PIK3CD	18184	distal
chr1	9730285	9731185	CLSTN1	0	distal
chr1	9730285	9731185	PIK3CD	20088	distal
chr1	9784255	9785119	CLSTN1	38865	distal
chr1	9787414	9788286	CLSTN1	35698	distal
chr1	9799985	9800867	CLSTN1	23117	distal
chr1	9823603	9824518	CLSTN1	0	promoter
chr1	9825317	9826160	CLSTN1	-792	promoter
chr1	9849982	9850810	CTNNBIP1	0	distal
chr1	9849982	9850810	AL357140.1	1665	distal
chr1	9867188	9868088	CTNNBIP1	10088	distal
chr1	9874620	9875510	CTNNBIP1	2666	distal
chr1	9881951	9882799	CTNNBIP1	-3776	distal
chr1	9892951	9893753	CTNNBIP1	0	promoter
chr1	9900140	9901044	CTNNBIP1	0	distal
chr1	9900140	9901044	AL357140.4	0	promoter
chr1	9909994	9910911	CTNNBIP1	0	promoter
chr1	9942938	9943832	AL357140.2	0	distal
chr1	9942938	9943832	NMNAT1	0	promoter
chr1	9942938	9943832	LZIC	0	promoter
chr1	9950213	9950918	NMNAT1	6739	distal
chr1	9960897	9961773	NMNAT1	17423	distal
chr1	9990781	9991657	RBP7	-5571	distal
chr1	9996888	9997586	RBP7	0	promoter
chr1	10022463	10023355	UBE4B	-9477	distal
chr1	10028788	10029712	UBE4B	-3120	distal
chr1	10032408	10033291	UBE4B	0	promoter
chr1	10055605	10056457	UBE4B	22332	distal
chr1	10074108	10074993	UBE4B	40835	distal
chr1	10147847	10148757	KIF1B	-62048	distal
chr1	10147847	10148757	UBE4B	0	distal
chr1	10186749	10187619	KIF1B	-23186	distal
chr1	10189320	10190220	KIF1B	-20585	distal
chr1	10208300	10209117	KIF1B	-1688	distal
chr1	10210003	10210905	KIF1B	0	promoter
chr1	10251569	10252440	KIF1B	19241	distal
chr1	10307665	10308580	KIF1B	0	distal
chr1	10307665	10308580	AL139424.3	74525	distal
chr1	10377118	10377928	KIF1B	0	distal
chr1	10377118	10377928	AL139424.3	5177	distal
chr1	10378255	10379098	KIF1B	0	distal
chr1	10378255	10379098	AL139424.3	4007	distal
chr1	10379921	10380791	AL139424.3	2314	distal
chr1	10379921	10380791	KIF1B	0	distal
chr1	10387865	10388779	AL139424.3	-716	promoter
chr1	10398484	10399382	PGD	0	promoter
chr1	10400419	10401183	PGD	1356	distal
chr1	10414941	10415863	PGD	0	distal
chr1	10414941	10415863	CENPS	-14570	distal
chr1	10427787	10428681	CENPS	-1752	distal
chr1	10430092	10431035	CENPS	0	promoter
chr1	10430092	10431035	AL139424.1	0	promoter
chr1	10472103	10472978	DFFA	0	promoter
chr1	10474556	10475422	PEX14	0	promoter
chr1	10484274	10485158	PEX14	9325	distal
chr1	10494717	10495514	PEX14	19768	distal
chr1	10497016	10497775	PEX14	22067	distal
chr1	10507135	10508037	PEX14	32186	distal
chr1	10510671	10511562	PEX14	35722	distal
chr1	10524937	10525853	PEX14	49988	distal
chr1	10544034	10544912	PEX14	69085	distal
chr1	10638330	10639241	CASZ1	0	distal
chr1	10638330	10639241	AL139423.1	0	promoter
chr1	10692058	10692867	CASZ1	0	distal
chr1	10692058	10692867	AL139423.1	52818	distal
chr1	10694318	10695216	AL139423.1	55078	distal
chr1	10694318	10695216	CASZ1	0	distal
chr1	10716193	10717103	AL139423.1	76953	distal
chr1	10716193	10717103	CASZ1	0	distal
chr1	10755660	10756568	CASZ1	40078	distal
chr1	10866820	10867711	CASZ1	-70171	distal
chr1	10903426	10904254	C1orf127	77783	distal
chr1	10904513	10905423	C1orf127	76614	distal
chr1	10909683	10910556	C1orf127	71481	distal
chr1	10917774	10918629	C1orf127	63408	distal
chr1	10931817	10932698	C1orf127	49339	distal
chr1	10937039	10937969	C1orf127	44068	distal
chr1	10939958	10940754	C1orf127	41283	distal
chr1	10941733	10942615	C1orf127	39422	distal
chr1	10960730	10961632	C1orf127	20405	distal
chr1	10965383	10966052	C1orf127	15985	distal
chr1	11012110	11012913	TARDBP	0	promoter
chr1	11031572	11032560	MASP2	0	distal
chr1	11031572	11032560	AL109811.2	1815	distal
chr1	11037372	11038261	MASP2	0	distal
chr1	11037372	11038261	AL109811.2	7615	distal
chr1	11051622	11052486	MASP2	-4384	distal
chr1	11059664	11060563	SRM	0	promoter
chr1	11089912	11090996	EXOSC10	0	distal
chr1	11089912	11090996	EXOSC10-AS1	-8679	distal
chr1	11099385	11100253	EXOSC10-AS1	0	promoter
chr1	11099385	11100253	EXOSC10	0	promoter
chr1	11241480	11242352	MTOR	20199	distal
chr1	11262222	11263118	MTOR	0	promoter
chr1	11272734	11273614	UBIAD1	0	promoter
chr1	11280692	11281603	UBIAD1	7165	distal
chr1	11319825	11320711	AL031291.1	-733	promoter
chr1	11335176	11336090	AL031291.1	-16084	distal
chr1	11337207	11338092	AL031291.1	-18115	distal
chr1	11383474	11384286	AL031291.1	-64382	distal
chr1	11407097	11408004	DISP3	-71151	distal
chr1	11456793	11457706	DISP3	-21449	distal
chr1	11478524	11479410	DISP3	0	promoter
chr1	11480003	11480721	DISP3	849	distal
chr1	11501202	11502131	AL590989.1	0	promoter
chr1	11501202	11502131	DISP3	0	distal
chr1	11642131	11643047	AL031731.1	0	distal
chr1	11642131	11643047	FBXO44	-11328	distal
chr1	11645476	11646348	FBXO44	-8027	distal
chr1	11650107	11651008	FBXO44	-3367	distal
chr1	11650107	11651008	FBXO2	0	distal
chr1	11654395	11655303	FBXO44	0	promoter
chr1	11654395	11655303	FBXO2	0	promoter
chr1	11663936	11664732	FBXO6	0	promoter
chr1	11680789	11681703	MAD2L2	0	promoter
chr1	11692721	11693651	DRAXIN	1012	distal
chr1	11710940	11711767	DRAXIN	19231	distal
chr1	11719209	11720076	DRAXIN	0	distal
chr1	11719209	11720076	AGTRAP	-16008	distal
chr1	11725293	11726184	AGTRAP	-9900	distal
chr1	11725293	11726184	DRAXIN	0	distal
chr1	11730027	11730842	AGTRAP	-5242	distal
chr1	11731485	11732359	AGTRAP	-3725	distal
chr1	11735696	11736485	AGTRAP	0	promoter
chr1	11736636	11737415	AGTRAP	462	distal
chr1	11740533	11741407	AGTRAP	4359	distal
chr1	11748874	11749729	C1orf167	-12058	distal
chr1	11748874	11749729	AGTRAP	0	distal
chr1	11761680	11762568	C1orf167	0	promoter
chr1	11784838	11785684	AL953897.1	-5220	distal
chr1	11784838	11785684	C1orf167	0	distal
chr1	11790599	11791515	MTHFR	5030	distal
chr1	11803148	11803999	MTHFR	0	promoter
chr1	11805682	11806584	MTHFR	0	distal
chr1	11805682	11806584	CLCN6	0	promoter
chr1	11812725	11813548	MTHFR	-5806	distal
chr1	11812725	11813548	CLCN6	0	distal
chr1	11814652	11815553	MTHFR	-7733	distal
chr1	11814652	11815553	CLCN6	0	distal
chr1	11838366	11839217	NPPA	8566	distal
chr1	11838366	11839217	CLCN6	0	distal
chr1	11842298	11843120	CLCN6	0	distal
chr1	11842298	11843120	NPPA	4663	distal
chr1	11843649	11844367	NPPA	3416	distal
chr1	11850978	11851863	NPPA	-2634	distal
chr1	11858994	11859869	NPPB	-50	promoter
chr1	11893662	11894519	AL021155.5	-13421	distal
chr1	11905336	11906241	AL021155.5	-1699	distal
chr1	11907673	11908530	AL021155.5	0	promoter
chr1	11909435	11910318	AL021155.5	1284	distal
chr1	11926009	11926904	KIAA2013	0	promoter
chr1	11934199	11935114	PLOD1	0	promoter
chr1	11952406	11953173	PLOD1	17690	distal
chr1	11960626	11961586	PLOD1	0	distal
chr1	11960626	11961586	AL096840.2	18541	distal
chr1	11979840	11980758	MFN2	0	promoter
chr1	11979840	11980758	AL096840.2	0	promoter
chr1	11981833	11982659	MFN2	1522	distal
chr1	11985620	11986464	MFN2	5309	distal
chr1	12018937	12019836	MIIP	0	promoter
chr1	12040191	12041005	MIIP	20694	distal
chr1	12047088	12048012	TNFRSF8	-15291	distal
chr1	12063052	12063782	TNFRSF8	0	promoter
chr1	12078438	12079136	TNFRSF8	0	distal
chr1	12078438	12079136	AL357835.1	13128	distal
chr1	12079266	12079953	TNFRSF8	0	distal
chr1	12079266	12079953	AL357835.1	12311	distal
chr1	12087472	12088324	TNFRSF8	0	distal
chr1	12087472	12088324	AL357835.1	3940	distal
chr1	12088536	12089301	TNFRSF8	0	distal
chr1	12088536	12089301	AL357835.1	2963	distal
chr1	12118335	12119240	TNFRSF8	-6659	distal
chr1	12120992	12121859	TNFRSF8	-4040	distal
chr1	12124606	12125444	TNFRSF8	-455	promoter
chr1	12132740	12133637	TNFRSF8	6842	distal
chr1	12140642	12141549	TNFRSF8	14744	distal
chr1	12143418	12144163	TNFRSF8	17520	distal
chr1	12150292	12151180	TNFRSF1B	-15811	distal
chr1	12151761	12152566	TNFRSF1B	-14425	distal
chr1	12153014	12153898	TNFRSF1B	-13093	distal
chr1	12157579	12158420	TNFRSF1B	-8571	distal
chr1	12161541	12162451	TNFRSF1B	-4540	distal
chr1	12166618	12167450	TNFRSF1B	0	promoter
chr1	12173430	12174316	TNFRSF1B	6428	distal
chr1	12177677	12178517	TNFRSF1B	10675	distal
chr1	12178890	12179754	TNFRSF1B	11888	distal
chr1	12180219	12180971	TNFRSF1B	13217	distal
chr1	12183943	12184860	TNFRSF1B	16941	distal
chr1	12196401	12197280	TNFRSF1B	29399	distal
chr1	12201436	12202281	TNFRSF1B	0	distal
chr1	12201436	12202281	VPS13D	-27749	distal
chr1	12203800	12204629	TNFRSF1B	0	distal
chr1	12203800	12204629	VPS13D	-25401	distal
chr1	12208670	12209548	TNFRSF1B	0	distal
chr1	12208670	12209548	VPS13D	-20482	distal
chr1	12210317	12211213	VPS13D	-18817	distal
chr1	12229592	12230482	VPS13D	0	promoter
chr1	12271699	12272539	VPS13D	41633	distal
chr1	12344331	12345140	VPS13D	114265	distal
chr1	12345370	12346159	VPS13D	115304	distal
chr1	12376570	12377470	VPS13D	-87470	distal
chr1	12384645	12385401	VPS13D	-79539	distal
chr1	12385918	12386724	VPS13D	-78216	distal
chr1	12415825	12416761	VPS13D	-48179	distal
chr1	12433932	12434722	VPS13D	-30218	distal
chr1	12435446	12436298	VPS13D	-28642	distal
chr1	12438254	12439110	VPS13D	-25830	distal
chr1	12449203	12450100	VPS13D	-14840	distal
chr1	12453148	12454015	VPS13D	-10925	distal
chr1	12472823	12473727	VPS13D	7884	distal
chr1	12478342	12479112	VPS13D	13403	distal
chr1	12480669	12481581	VPS13D	15730	distal
chr1	12495945	12496827	VPS13D	0	distal
chr1	12495945	12496827	LINC02766	-30897	distal
chr1	12510370	12511271	VPS13D	0	distal
chr1	12510370	12511271	LINC02766	-16453	distal
chr1	12518997	12519918	LINC02766	-7806	distal
chr1	12595102	12595545	DHRS3	22665	distal
chr1	12595658	12596357	DHRS3	21853	distal
chr1	12596579	12597248	DHRS3	20962	distal
chr1	12601185	12601734	DHRS3	16476	distal
chr1	12601845	12602492	DHRS3	15718	distal
chr1	12604086	12604982	DHRS3	13228	distal
chr1	12617809	12618634	DHRS3	0	promoter
chr1	12619674	12620493	AC254633.1	-431	promoter
chr1	12630864	12631758	AC254633.1	-11621	distal
chr1	12658777	12659642	AADACL4	14231	distal
chr1	13224509	13225360	PRAMEF18	746	distal
chr1	13593550	13594425	PDPN	8079	distal
chr1	13622123	13622842	PDPN	36652	distal
chr1	13623059	13623897	AL359771.1	36013	distal
chr1	13642375	13643251	AL359771.1	16659	distal
chr1	13665429	13666321	AL359771.1	-5520	distal
chr1	13667507	13668393	AL359771.1	-7598	distal
chr1	13699876	13700770	PRDM2	0	promoter
chr1	13702524	13703435	PRDM2	-1420	distal
chr1	13706021	13706933	PRDM2	1167	distal
chr1	13713265	13714088	PRDM2	8411	distal
chr1	13723533	13724419	PRDM2	18679	distal
chr1	13725563	13726450	PRDM2	20709	distal
chr1	13730588	13731481	PRDM2	-17922	distal
chr1	13732792	13733659	PRDM2	-15744	distal
chr1	13748917	13749800	PRDM2	0	promoter
chr1	13781995	13782806	PRDM2	32560	distal
chr1	13811010	13811818	PRDM2	61575	distal
chr1	14755668	14756532	AL031293.1	21195	distal
chr1	14755668	14756532	KAZN	0	distal
chr1	14881737	14882595	KAZN	-41535	distal
chr1	14923675	14924540	KAZN	0	promoter
chr1	15065699	15066638	TMEM51-AS1	85820	distal
chr1	15065699	15066638	KAZN	0	distal
chr1	15090213	15091071	TMEM51-AS1	61387	distal
chr1	15090213	15091071	KAZN	0	distal
chr1	15128248	15129207	TMEM51-AS1	23251	distal
chr1	15137552	15138466	TMEM51-AS1	13992	distal
chr1	15142591	15143399	TMEM51-AS1	9059	distal
chr1	15145999	15146582	TMEM51-AS1	5876	distal
chr1	15146707	15147443	TMEM51-AS1	5015	distal
chr1	15152217	15153113	TMEM51-AS1	0	promoter
chr1	15152217	15153113	TMEM51	0	promoter
chr1	15153623	15154580	TMEM51	0	promoter
chr1	15168379	15169218	TMEM51	0	distal
chr1	15168379	15169218	C1orf195	2099	distal
chr1	15223955	15224708	FHAD1	-22564	distal
chr1	15224831	15225561	FHAD1	-21711	distal
chr1	15231404	15232318	FHAD1	-14954	distal
chr1	15245661	15246446	FHAD1	-826	promoter
chr1	15246893	15247699	FHAD1	0	promoter
chr1	15248845	15249709	FHAD1	1574	distal
chr1	15252796	15253382	FHAD1	1012	distal
chr1	15258225	15258597	FHAD1	6441	distal
chr1	15258685	15259119	FHAD1	6901	distal
chr1	15261044	15261962	FHAD1	9260	distal
chr1	15272274	15273150	FHAD1	20490	distal
chr1	15275727	15276516	FHAD1	23943	distal
chr1	15296763	15297651	FHAD1	-8111	distal
chr1	15304470	15305357	FHAD1	-405	promoter
chr1	15323297	15324175	FHAD1	0	distal
chr1	15323297	15324175	AL031283.3	11289	distal
chr1	15328726	15329609	FHAD1	0	distal
chr1	15328726	15329609	AL031283.2	0	distal
chr1	15328726	15329609	AL031283.3	5855	distal
chr1	15340134	15341059	FHAD1	0	distal
chr1	15340134	15341059	AL031283.2	2817	distal
chr1	15341824	15342691	AL031283.2	1185	distal
chr1	15341824	15342691	FHAD1	0	distal
chr1	15345644	15346547	FHAD1	0	distal
chr1	15345644	15346547	AL031283.2	-1769	distal
chr1	15352280	15353137	FHAD1	0	distal
chr1	15352280	15353137	AL031283.2	-8405	distal
chr1	15384083	15384974	FHAD1	0	distal
chr1	15384083	15384974	AL031283.1	24459	distal
chr1	15385907	15386880	FHAD1	0	distal
chr1	15385907	15386880	AL031283.1	22553	distal
chr1	15409255	15410157	EFHD2	0	promoter
chr1	15409255	15410157	AL031283.1	0	promoter
chr1	15411437	15412287	EFHD2	1550	distal
chr1	15415784	15416701	EFHD2	5897	distal
chr1	15417236	15418198	EFHD2	7349	distal
chr1	15430929	15431807	CTRC	-6635	distal
chr1	15434479	15435386	CTRC	-3056	distal
chr1	15514782	15515693	CASP9	8522	distal
chr1	15524222	15525208	CASP9	0	promoter
chr1	15526328	15527216	DNAJC16	0	promoter
chr1	15571656	15572522	AL121992.3	-5701	distal
chr1	15571656	15572522	DNAJC16	0	distal
chr1	15571656	15572522	AGMAT	0	distal
chr1	15577453	15578233	AGMAT	6818	distal
chr1	15578851	15579714	AGMAT	5337	distal
chr1	15584407	15585340	AGMAT	0	promoter
chr1	15594744	15595726	AL121992.1	7900	distal
chr1	15603199	15604121	AL121992.1	0	promoter
chr1	15616965	15617878	DDI2	0	promoter
chr1	15681886	15682747	AL121992.2	381	distal
chr1	15684032	15684815	PLEKHM2	0	promoter
chr1	15696726	15697594	PLEKHM2	12171	distal
chr1	15741103	15741996	TMEM82	-503	promoter
chr1	15741103	15741996	SLC25A34-AS1	0	distal
chr1	15741103	15741996	SLC25A34	0	distal
chr1	15791774	15792651	UQCRHL	16697	distal
chr1	15815238	15816132	UQCRHL	-5891	distal
chr1	15825472	15826364	UQCRHL	-16125	distal
chr1	15829471	15830364	SPEN	-17343	distal
chr1	15832961	15833626	SPEN	-14081	distal
chr1	15834369	15835140	SPEN	-12567	distal
chr1	15834369	15835140	AL450998.2	0	distal
chr1	15835573	15836457	AL450998.2	0	distal
chr1	15835573	15836457	SPEN	-11250	distal
chr1	15836919	15837706	SPEN	-10001	distal
chr1	15836919	15837706	AL450998.2	0	distal
chr1	15847246	15848133	AL450998.2	0	distal
chr1	15847246	15848133	SPEN	0	promoter
chr1	15885990	15886854	SPEN	0	distal
chr1	15885990	15886854	AL450998.2	-37844	distal
chr1	15892870	15893796	SPEN	0	distal
chr1	15892870	15893796	AL450998.2	-44724	distal
chr1	15949321	15950233	ZBTB17	25846	distal
chr1	15950890	15951702	ZBTB17	24377	distal
chr1	15965887	15966799	ZBTB17	9280	distal
chr1	15975609	15976459	ZBTB17	0	promoter
chr1	16006728	16007520	SRARP	0	distal
chr1	16006728	16007520	AL355994.3	-58	promoter
chr1	16008796	16009641	AL355994.3	-2126	distal
chr1	16008796	16009641	SRARP	0	distal
chr1	16012701	16013611	HSPB7	4394	distal
chr1	16026519	16027355	CLCNKA	4484	distal
chr1	16032602	16033477	CLCNKA	0	distal
chr1	16032602	16033477	CLCNKB	-10259	distal
chr1	16048342	16049224	CLCNKB	0	promoter
chr1	16055820	16056677	CLCNKB	7032	distal
chr1	16073180	16074063	FAM131C	0	promoter
chr1	16078713	16079583	FAM131C	-5063	distal
chr1	16122575	16123380	AL451042.2	-31831	distal
chr1	16154498	16155273	AL451042.2	0	promoter
chr1	16154498	16155273	EPHA2	0	distal
chr1	16155416	16156252	EPHA2	0	promoter
chr1	16155416	16156252	AL451042.2	0	distal
chr1	16157764	16158642	AL451042.1	-624	promoter
chr1	16162025	16162856	AL451042.1	2760	distal
chr1	16167484	16168361	AL451042.1	8219	distal
chr1	16172934	16173811	AL451042.1	13669	distal
chr1	16187449	16188356	ARHGEF19-AS1	-9498	distal
chr1	16206353	16207225	ARHGEF19	5427	distal
chr1	16217077	16217982	ARHGEF19	-4426	distal
chr1	16236759	16237597	CPLANE2	0	promoter
chr1	16244104	16245000	CPLANE2	-6922	distal
chr1	16293327	16294211	FBXO42	0	distal
chr1	16293327	16294211	CPLANE2	-56145	distal
chr1	16350667	16351291	FBXO42	1189	distal
chr1	16352036	16352941	FBXO42	0	promoter
chr1	16363125	16363982	SZRD1	-3106	distal
chr1	16366819	16367621	SZRD1	0	promoter
chr1	16371532	16372360	SZRD1	4268	distal
chr1	16386921	16387737	SZRD1	19657	distal
chr1	16420483	16421405	SPATA21	9966	distal
chr1	16440313	16441112	NECAP2	0	promoter
chr1	16475495	16476470	LINC01772	14548	distal
chr1	16498769	16499670	AL137802.2	-14975	distal
chr1	16513773	16514722	AL137802.2	0	promoter
chr1	16520491	16521383	AL137802.1	0	promoter
chr1	16534894	16535719	LINC01783	453	distal
chr1	16540153	16541065	LINC01783	-3982	distal
chr1	16613058	16613967	NBPF1	0	promoter
chr1	16620769	16621649	AL137798.1	3379	distal
chr1	16624690	16625427	AL137798.1	7300	distal
chr1	16644270	16645182	AL137798.2	-11697	distal
chr1	16647522	16648502	AL137798.2	-8377	distal
chr1	16676570	16677376	AL137798.2	19692	distal
chr1	16677826	16678728	AL137798.2	20948	distal
chr1	16699351	16700080	AL021920.1	-1466	distal
chr1	16715386	16716279	AL021920.1	13841	distal
chr1	16727190	16728081	AL021920.3	22508	distal
chr1	16728216	16728848	AL021920.3	21741	distal
chr1	16866735	16867618	BX284668.2	-4143	distal
chr1	16873050	16873870	BX284668.2	1290	distal
chr1	16888967	16889841	BX284668.5	0	promoter
chr1	16895578	16896473	BX284668.5	-5873	distal
chr1	16904590	16905481	BX284668.6	0	promoter
chr1	16913639	16914525	CROCC	-7406	distal
chr1	16921530	16922420	CROCC	0	promoter
chr1	16951392	16952292	CROCC	0	distal
chr1	16951392	16952292	AL049569.2	-24010	distal
chr1	16960484	16961354	AL049569.2	-14948	distal
chr1	16960484	16961354	CROCC	0	distal
chr1	17011500	17012378	ATP13A2	0	promoter
chr1	17013623	17014530	ATP13A2	-1696	distal
chr1	17044942	17045782	SDHB	8388	distal
chr1	17045970	17046758	SDHB	7412	distal
chr1	17053705	17054620	SDHB	0	promoter
chr1	17059452	17060239	SDHB	-5283	distal
chr1	17060364	17060969	SDHB	-6195	distal
chr1	17065346	17066077	SDHB	-11177	distal
chr1	17066555	17067446	PADI2	0	distal
chr1	17066555	17067446	SDHB	-12386	distal
chr1	17119179	17120028	PADI2	0	promoter
chr1	17125516	17126395	PADI2	-6066	distal
chr1	17128142	17129040	PADI2	-8692	distal
chr1	17141408	17142244	PADI2	-21958	distal
chr1	17148822	17149687	PADI2	-29372	distal
chr1	17161055	17161920	LINC02783	-27863	distal
chr1	17181454	17182370	LINC02783	-7413	distal
chr1	17191257	17192207	LINC02783	1469	distal
chr1	17206874	17207720	PADI1	1747	distal
chr1	17207930	17208740	PADI1	2803	distal
chr1	17212470	17213383	PADI1	7343	distal
chr1	17236763	17237665	PADI3	-11433	distal
chr1	17236763	17237665	PADI1	0	distal
chr1	17274038	17274902	PADI3	24941	distal
chr1	17276358	17277229	PADI3	27261	distal
chr1	17281647	17282505	PADI3	0	distal
chr1	17281647	17282505	PADI4	-25690	distal
chr1	17287115	17288164	PADI4	-20031	distal
chr1	17303986	17304852	PADI4	-3343	distal
chr1	17307976	17308462	PADI4	0	promoter
chr1	17335787	17336702	PADI4	27591	distal
chr1	17355851	17356501	PADI4	0	distal
chr1	17355851	17356501	PADI6	-15695	distal
chr1	17364981	17365877	PADI6	-6319	distal
chr1	17392997	17393882	PADI6	0	distal
chr1	17392997	17393882	RCC2-AS1	-12878	distal
chr1	17398124	17398970	RCC2-AS1	-7790	distal
